;Excavation Siglum;Excavation Numbers;Clemens 2001;Clemens 2001 type;Clemens note;Description;Genre;Object Type;Museum Number;Archive/General area;detail in general;Full TEO Findspot;Topographic Point;Find Depth;Associated Text;Script;Language;Size;KTU3;possible relevant (religious) genres;seal;note;Associated SAU Entry
655;RS;['1-11.[003]'];;;;;;Tablet;M3434 = A7283;;;unknown;;;RS 1-11.[003];Logosyllabic;Akkadian;14 x 25 x 10;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
656;RS;['1-11.[004]'];;;;;;Tablet;M3435 = A7284;;;unknown;;;RS 1-11.[004];Logosyllabic;Akkadian;22 x 21 x 4;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
657;RS;['1-11.[005]'];;;;;;Tablet;M3436 = A7285;;;unknown;;;RS 1-11.[005];Logosyllabic;Akkadian;13 x 15 x 8;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
658;RS;['1-11.[006]'];;;;;;Tablet;M3438 = A7287;;;unknown;;;RS 1-11.[006];Logosyllabic;Akkadian;18 x 13 x 7;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
659;RS;['1-11.[007]'];;;;;;Tablet;M3439 = A7288;;;unknown;;;RS 1-11.[007];Logosyllabic;Akkadian;16 x 15 x 9;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
660;RS;['1-11.[008]'];;;;;;Tablet;M3440 = A7289;;;unknown;;;RS 1-11.[008];Logosyllabic;Akkadian;13 x 16 x 5;;;;;1-11.[001]+1-11.[002]+1-11.[003]+1-11.[004]+1-11.[005]+1-11.[006]+1-11.[007]+1-11.[008]
661;RS;['1-11.[024]'];;;;;;Tablet;AO 20.008 [A];;;unknown;;;RS 1-11.[024];Logosyllabic;Akkadian;23 x 38 x 10;;;;;1-11.[024]+1-11.[025]+1-11.[026]+1-11.[027]
662;RS;['1-11.[025]'];;;;;;Tablet;AO 20.008 [B];;;unknown;;;RS 1-11.[025];Alphabetic;Ugaritic;16 x 28 x 15;;;;;1-11.[024]+1-11.[025]+1-11.[026]+1-11.[027]
663;RS;['1-11.[026]'];;;;;;Tablet;AO 20.008 [C];;;unknown;;;RS 1-11.[026];Logosyllabic;Akkadian;15 x 13 x 9;;;;;1-11.[024]+1-11.[025]+1-11.[026]+1-11.[027]
664;RS;['1-11.[027]'];;;;;;Tablet;AO 20.008 [D];;;unknown;;;RS 1-11.[027];Alphabetic;Ugaritic;9 x 7 x 6;;;;;1-11.[024]+1-11.[025]+1-11.[026]+1-11.[027]
665;RS;['1-11.[029]'];;;;;;Tablet;AO 19.961 C;;;unknown;;;RS 1-11.[029];Logosyllabic;Akkadian;30 x 26 x 4;9.28;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
666;RS;['1-11.[030]'];;;;;;Tablet;AO 19.961 D;;;unknown;;;RS 1-11.[032];Logosyllabic;Akkadian;24 x 29 x 7;9.29;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
667;RS;['1-11.[031]'];;;;;;Tablet;AO 19.961 E;;;unknown;;;RS 1-11.[031];Logosyllabic;Akkadian;17 x 22 x 11;9.30;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
668;RS;['1-11.[032]'];;;;;;Tablet;AO 19.961 F;;;unknown;;;RS 1-11.[032];Logosyllabic;Akkadian;8 x 14 x 5;9.31;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
669;RS;['1-11.[033]'];;;;;;Tablet;AO 19.961 G;;;unknown;;;RS 1-11.[032];Logosyllabic;Akkadian;17 x 15 x 7;9.32;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
670;RS;['1-11.[034]'];;;;;;Tablet;AO 19.961 H;;;unknown;;;RS 1-11.[034];Logosyllabic;Akkadian;11 x 12 x 6;9.33;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
671;RS;['1-11.[035]'];;;;;;Tablet;AO 19.961 I;;;unknown;;;RS 1-11.[035];Logosyllabic;Akkadian;11 x 11 x 5;9.34;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
672;RS;['1-11.[036]'];;;;;;Tablet;AO 19.961 J;;;unknown;;;RS 1-11.[036];Logosyllabic;Akkadian;12 x 10 x 5;9.35;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
673;RS;['1-11.[037]'];;;;;;Tablet;AO 19.961 K;;;unknown;;;RS 1-11.[037];Logosyllabic;Akkadian;13 x 10 x 4;9.36;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
674;RS;['1-11.[038]'];;;;;;Tablet;AO 19.961 L;;;unknown;;;RS 1-11.[038];Logosyllabic;Akkadian;2 x 8 x 7;9.37;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
675;RS;['1-11.[039]'];;;;;;Tablet;AO 19.961 [M];;;unknown;;;;;;14 x 12 x 7;9.38;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
676;RS;['1-11.[040]'];;;;;;Tablet;AO 19.961 N;;;unknown;;;;;;20 x 19 x 7;9.39;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
677;RS;['1-11.[041]'];;;;;;Tablet;AO 19.961 O;;;unknown;;;;;;27 x 13 x 9;9.40;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
678;RS;['1-11.[042]'];;;;;;Tablet;AO 19.961 P;;;unknown;;;;;;17 x 16 x 7;9.41;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
679;RS;['1-11.[043]'];;;;;;Tablet;AO 19.961 Q;;;unknown;;;;;;20 x 14 x 5;9.42;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
680;RS;['1-11.[044]'];;;;;;Tablet;AO 19.961 R;;;unknown;;;;;;23 x 12 x 9;9.43;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
681;RS;['1-11.[045]'];;;;;;Tablet;AO 19.961 S;;;unknown;;;;;;22 x 8 x 6;9.44;;;;1-11.[029]+1-11.[030]+1-11.[031]+1-11.[032]+1-11.[033]+1-11.[034]+1-11.[035]+1-11.[036]+1-11.[037]+1-11.[038]+1-11.[039]+1-11.[040]+1-11.[041]+1-11.[042]+1-11.[043]+1-11.[044]+1-11.[045]
682;RS;['1-11.[056]'];;;;;;Tablet;AO 20.001, [ 1];;;unknown;;;RS 1-11.[056];Alphabetic;Ugaritic;30 x 20 x 25;9.24;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
683;RS;['1-11.[057]'];;;;;;Tablet;AO 20.001, [ 2];;;unknown;;;RS 1-11.[057];Alphabetic;Ugaritic;37 x 29 x 27;9.25;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
684;RS;['1-11.[058]'];;;;;;Tablet;AO 20.001, [ 3];;;unknown;;;RS 1-11.[058];Alphabetic;Ugaritic;41 x 18 x 16;9.26;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
685;RS;['1-11.[059]'];;;;;;Tablet;AO 20.001, [ 4];;;unknown;;;RS 1-11.[059];Alphabetic;Ugaritic;27 x 32 x 17;9.27;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
686;RS;['1-11.[060]'];;;;;;Tablet;AO 20.001, [ 5];;;unknown;;;RS 1-11.[060];Alphabetic;Ugaritic;23 x 32 x 11;9.28;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
687;RS;['1-11.[061]'];;;;;;Tablet;AO 20.001, [ 6];;;unknown;;;RS 1-11.[061];Alphabetic;Ugaritic;18 x 20 x 7;9.29;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
688;RS;['1-11.[062]'];;;;;;Tablet;AO 20.001, [ 7];;;unknown;;;RS 1-11.[062];Alphabetic;Ugaritic;21 x 34 x 13;9.30;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
689;RS;['1-11.[063]'];;;;;;Tablet;AO 20.001, [ 8];;;unknown;;;RS 1-11.[063];Alphabetic;Ugaritic;16 x 18 x 6;9.31;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
690;RS;['1-11.[064]'];;;;;;Tablet;AO 20.001, [ 9];;;unknown;;;RS 1-11.[064];Alphabetic;Ugaritic;21 x 17 x 7;9.32;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
691;RS;['1-11.[065]'];;;;;;Tablet;AO 20.001, [10];;;unknown;;;RS 1-11.[065];Alphabetic;Ugaritic;39 x 43 x 18;9.33;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
692;RS;['1-11.[066]'];;;;;;Tablet;AO 20.001, [11];;;unknown;;;RS 1-11.[066];Alphabetic;Ugaritic;6 x 20 x 5;9.34;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
693;RS;['1-11.[067]'];;;;;;Tablet;AO 20.001, [12];;;unknown;;;RS 1-11.[067];Alphabetic;Ugaritic;21 x 22 x 17;9.35;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
694;RS;['1-11.[068]'];;;;;;Tablet;AO 20.001, [13];;;unknown;;;RS 1-11.[068];Alphabetic;Ugaritic;12 x 27 x 6;9.36;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
695;RS;['1-11.[069]'];;;;;;Tablet;AO 20.001, [14];;;unknown;;;RS 1-11.[069];Alphabetic;Ugaritic;15 x 17 x 4;9.37;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
696;RS;['1-11.[070]'];;;;;;Tablet;AO 20.001, [15];;;unknown;;;RS 1-11.[070];Alphabetic;Ugaritic;16 x 23 x 11;9.38;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
697;RS;['1-11.[071]'];;;;;;Tablet;AO 20.001, [16];;;unknown;;;RS 1-11.[071];Alphabetic;Ugaritic;18 x 12 x 13;9.39;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
698;RS;['1-11.[072]'];;;;;;Tablet;AO 20.001, [17];;;unknown;;;RS 1-11.[072];Alphabetic;Ugaritic;12 x 26 x 7;9.40;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
699;RS;['1-11.[073]'];;;;;;Tablet;AO 20.001, [18];;;unknown;;;RS 1-11.[073];Alphabetic;Ugaritic;12 x 14 x 13;9.41;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
700;RS;['1-11.[074]'];;;;;;Tablet;AO 20.001, [19];;;unknown;;;RS 1-11.[074];Alphabetic;Ugaritic;14 x 16 x 15;9.42;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
701;RS;['1-11.[075]'];;;;;;Tablet;AO 20.001, [20];;;unknown;;;RS 1-11.[075];Alphabetic;Ugaritic;13 x 15 x 5;9.43;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
702;RS;['1-11.[076]'];;;;;;Tablet;AO 20.001, [21];;;unknown;;;RS 1-11.[076];Alphabetic;Ugaritic;13 x 10 x 5;9.44;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
703;RS;['1-11.[077]'];;;;;;Tablet;AO 20.001, [22];;;unknown;;;RS 1-11.[077];Alphabetic;Ugaritic;23 x 12 x 7;9.45;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
704;RS;['1-11.[078]'];;;;;;Tablet;AO 20.001, [23];;;unknown;;;RS 1-11.[078];Alphabetic;Ugaritic;14 x 14 x 11;9.46;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
705;RS;['1-11.[079]'];;;;;;Tablet;AO 20.001, [24];;;unknown;;;RS 1-11.[079];Alphabetic;Ugaritic;23 x 16 x 6;9.47;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
706;RS;['1-11.[080]'];;;;;;Tablet;AO 20.001, [25];;;unknown;;;RS 1-11.[080];Alphabetic;Ugaritic;13 x 11 x 6;9.48;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
707;RS;['1-11.[081]'];;;;;;Tablet;AO 20.001, [26];;;unknown;;;RS 1-11.[081];Logosyllabic;Akkadian;14 x 10 x 9;;;;;1-11.[056]+1-11.[057]+1-11.[058]+1-11.[059]+1-11.[060]+1-11.[061]+1-11.[062]+1-11.[063]+1-11.[064]+1-11.[065]+1-11.[066]+1-11.[067]+1-11.[068]+1-11.[069]+1-11.[070]+1-11.[071]+1-11.[072]+1-11.[073]+1-11.[074]+1-11.[075]+1-11.[076]+1-11.[077]+1-11.[078]+1-11.[079]+1-11.[080]+1-11.[081]
708;RS;['1-11.[082]'];;;;;;Tablet;AO 20.002 [B];;;unknown;;;RS 1-11.[082];Alphabetic;Ugaritic;25 x 42 x 21;9.49;;;;1-11.[082]+1-11.[083]+1-11.[084]+1-11.[085]+1-11.[086]+1-11.[087]+1-11.[088]+1-11.[089]+1-11.[090]+1-11.[091]+1-11.[092]+1-11.[093]+1-11.[094]+1-11.[095]+1-11.[096]+1-11.[097]+1-11.[098]+1-11.[099]+1-11.[100]+1-11.[101]+1-11.[102]+1-11.[103]+1-11.[104]+1-11.[105]+1-11.[106]+1-11.[107]+1-11.[108]+1-11.[109]
709;RS;['1-11.[083]'];;;;;;Tablet;AO 20.002 [C];;;unknown;;;RS 1-11.[083];Alphabetic;Ugaritic;8 x 35 x 29;9.50;;;;1-11.[082]+1-11.[083]+1-11.[084]+1-11.[085]+1-11.[086]+1-11.[087]+1-11.[088]+1-11.[089]+1-11.[090]+1-11.[091]+1-11.[092]+1-11.[093]+1-11.[094]+1-11.[095]+1-11.[096]+1-11.[097]+1-11.[098]+1-11.[099]+1-11.[100]+1-11.[101]+1-11.[102]+1-11.[103]+1-11.[104]+1-11.[105]+1-11.[106]+1-11.[107]+1-11.[108]+1-11.[109]
710;RS;['1-11.[084]'];;;;;;Tablet;AO 20.002 [D];;;unknown;;;RS 1-11.[084];Alphabetic;Ugaritic;28 x 18 x 8;9.51;;;;1-11.[082]+1-11.[083]+1-11.[084]+1-11.[085]+1-11.[086]+1-11.[087]+1-11.[088]+1-11.[089]+1-11.[090]+1-11.[091]+1-11.[092]+1-11.[093]+1-11.[094]+1-11.[095]+1-11.[096]+1-11.[097]+1-11.[098]+1-11.[099]+1-11.[100]+1-11.[101]+1-11.[102]+1-11.[103]+1-11.[104]+1-11.[105]+1-11.[106]+1-11.[107]+1-11.[108]+1-11.[109]
711;RS;['1-11.[085]'];;;;;;Tablet;AO 20.002 [E];;;unknown;;;RS 1-11.[085];Alphabetic;Ugaritic;21 x 29 x 14;9.52;;;;1-11.[082]+1-11.[083]+1-11.[084]+1-11.[085]+1-11.[086]+1-11.[087]+1-11.[088]+1-11.[089]+1-11.[090]+1-11.[091]+1-11.[092]+1-11.[093]+1-11.[094]+1-11.[095]+1-11.[096]+1-11.[097]+1-11.[098]+1-11.[099]+1-11.[100]+1-11.[101]+1-11.[102]+1-11.[103]+1-11.[104]+1-11.[105]+1-11.[106]+1-11.[107]+1-11.[108]+1-11.[109]
